run, fill, bcs, bcsA, bcsC, bcsE, run_duration, mu, interactionRate, refCounts, lumi_seen, class_lMb, class_lMa, class_l0b, class_l0a, class_l1b, class_l1a, class_l2b, class_l2a, class_lifetime, class_lumi, class_ds, alias_recorded, alias_reconstructed, alias_accepted, alias_l0b_rate, alias_lifetime, alias_lumi_recorded, alias_lumi_reconstructed
251244, 4786, 2, 0, 0, 0, 587, 0.788234, 17727.4, 3.57006e+06, 138.746, 0, 0, 0, 0, 0, 0, 0, 0, 0.530707, 73.6337, 1, 0, 0, 0, 0, 0, 0, 0
251246, 4786, 2, 1, 1, 2, 490, 0.787301, 17706.4, 2.97711e+06, 115.682, 0, 0, 0, 0, 0, 0, 0, 0, 5.58029e-05, 0.00645538, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251249, 4786, 2, 1, 1, 2, 571, 0.788461, 17732.5, 3.4736e+06, 135.003, 0, 0, 0, 0, 0, 0, 0, 0, 7.9967e-05, 0.0107958, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251251, 4786, 2, 0, 0, 0, 783, 0.787381, 17708.2, 4.75772e+06, 184.874, 0, 0, 0, 0, 0, 0, 0, 0, 0.486507, 89.9423, 1, 0, 0, 0, 0, 0, 0, 0
251252, 4786, 2, 0, 0, 0, 1513, 0.786678, 17692.4, 9.18641e+06, 356.914, 0, 0, 0, 0, 0, 0, 0, 0, 0.978219, 349.14, 1, 0, 0, 0, 0, 0, 0, 0
251255, 4786, 2, 1, 1, 2, 894, 0.785919, 17675.3, 5.4236e+06, 210.69, 0, 0, 0, 0, 0, 0, 0, 0, 7.71249e-05, 0.0162494, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251256, 4786, 2, 0, 0, 0, 3329, 0.786715, 17693.2, 2.02133e+07, 785.343, 0, 0, 0, 0, 0, 0, 0, 0, 0.474838, 372.911, 1, 0, 0, 0, 0, 0, 0, 0
251258, 4786, 2, 0, 0, 0, 2263, 0.787118, 17702.3, 1.37467e+07, 534.137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251259, 4786, 2, 1, 1, 2, 561, 0.785684, 17670, 3.40253e+06, 132.172, 0, 0, 0, 0, 0, 0, 0, 0, 7.83688e-05, 0.0103581, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251263, 4786, 2, 1, 1, 2, 747, 0.786749, 17694, 4.53587e+06, 176.232, 0, 0, 0, 0, 0, 0, 0, 0, 7.74759e-05, 0.0136537, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251265, 4786, 2, 1, 1, 2, 1567, 0.780688, 17557.7, 9.45256e+06, 366.839, 0, 0, 0, 0, 0, 0, 0, 0, 7.76697e-05, 0.0284922, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251266, 4786, 2, 0, 0, 0, 1554, 0.780411, 17551.4, 9.3713e+06, 363.666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251267, 4786, 2, 0, 0, 0, 3910, 0.561772, 12634.2, 1.76972e+07, 658.665, 0, 0, 0, 0, 0, 0, 0, 0, 0.495986, 326.689, 1, 0, 0, 0, 0, 0, 0, 0
251268, 4786, 2, 1, 1, 2, 701, 0.0612612, 1377.76, 381630, 12.8775, 0, 0, 0, 0, 0, 0, 0, 0, 0.000417336, 0.00537424, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251269, 4786, 2, 0, 0, 0, 1421, 0.765764, 17222, 8.43182e+06, 326.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251270, 4786, 2, 1, 1, 2, 752, 0.76686, 17246.7, 4.46762e+06, 172.927, 0, 0, 0, 0, 0, 0, 0, 0, 7.82079e-05, 0.0135242, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251443, 4793, 2, 0, 0, 0, 876, 1.18386, 26625, 7.43148e+06, 310.98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251445, 4793, 2, 0, 0, 0, 984, 1.16642, 26232.7, 8.25119e+06, 344.173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251446, 4793, 2, 0, 0, 0, 700, 1.16774, 26262.4, 5.87497e+06, 245.116, 0, 0, 0, 0, 0, 0, 0, 0, 0.24466, 59.9701, 1, 0, 0, 0, 0, 0, 0, 0
251451, 4793, 2, 1, 1, 2, 1809, 1.14758, 25809.1, 1.49761e+07, 622.515, 0, 0, 0, 0, 0, 0, 0, 0, 3.22241e-05, 0.02006, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251452, 4793, 2, 0, 0, 0, 1514, 1.14625, 25779.2, 1.25225e+07, 520.395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251454, 4793, 2, 0, 0, 0, 1501, 1.14284, 25702.4, 1.23858e+07, 514.39, 0, 0, 0, 0, 0, 0, 0, 0, 0.00388155, 1.99663, 0.0500002, 0, 0, 0, 0, 0, 0, 0
251456, 4793, 2, 1, 1, 2, 943, 0.573059, 12888.1, 4.34446e+06, 162.046, 0, 0, 0, 0, 0, 0, 0, 0, 2.84376e-05, 0.00460821, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251457, 4793, 2, 0, 0, 0, 730, 0.426404, 9589.84, 2.57444e+06, 93.3411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251458, 4793, 2, 1, 1, 2, 899, 0.757153, 17028.4, 5.28306e+06, 204.113, 0, 0, 0, 0, 0, 0, 0, 0, 2.60397e-05, 0.00531505, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251459, 4793, 2, 0, 0, 0, 2379, 1.02781, 23115.5, 1.80359e+07, 733.223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251461, 4793, 2, 1, 1, 2, 1157, 1.02822, 23124.6, 8.77435e+06, 356.736, 0, 0, 0, 0, 0, 0, 0, 0, 2.41364e-05, 0.00861032, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251462, 4793, 2, 0, 0, 0, 4362, 1.00621, 22629.6, 3.25051e+07, 1316.14, 0, 0, 0, 0, 0, 0, 0, 0, 0.0264201, 34.7725, 0.0500002, 0, 0, 0, 0, 0, 0, 0
251463, 4793, 2, 1, 1, 2, 603, 1.01035, 22722.8, 4.50851e+06, 182.691, 0, 0, 0, 0, 0, 0, 0, 0, 2.51405e-05, 0.00459295, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251468, 4793, 2, 0, 0, 0, 1796, 0.99076, 22282.2, 1.32162e+07, 533.584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251469, 4793, 2, 1, 1, 2, 1499, 0.989758, 22259.7, 1.10216e+07, 444.896, 0, 0, 0, 0, 0, 0, 0, 0, 1.18194e-06, 0.00052584, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251470, 4793, 2, 1, 1, 2, 309, 0.973924, 21903.5, 2.24224e+06, 90.2426, 0, 0, 0, 0, 0, 0, 0, 0, 6.97967e-05, 0.00629863, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251472, 4793, 2, 0, 0, 0, 553, 0.966032, 21726, 3.98617e+06, 160.193, 0, 0, 0, 0, 0, 0, 0, 0, 0.0461624, 7.39492, 0.0500002, 0, 0, 0, 0, 0, 0, 0
251475, 4793, 2, 1, 1, 2, 1308, 0.0610722, 1373.51, 709916, 23.9541, 0, 0, 0, 0, 0, 0, 0, 0, 0.000411483, 0.00985669, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251476, 4793, 2, 0, 0, 0, 800, 0.0607668, 1366.64, 432054, 14.5775, 0, 0, 0, 0, 0, 0, 0, 0, 0.0370353, 0.539884, 0.0500002, 0, 0, 0, 0, 0, 0, 0
251478, 4793, 2, 1, 1, 2, 390, 0.86481, 19449.6, 2.56496e+06, 101.138, 0, 0, 0, 0, 0, 0, 0, 0, 7.1385e-05, 0.00721972, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251479, 4793, 2, 0, 0, 0, 2038, 0.933782, 21000.8, 1.42861e+07, 570.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251480, 4793, 2, 1, 1, 2, 730, 0.943293, 21214.7, 5.16011e+06, 206.489, 0, 0, 0, 0, 0, 0, 0, 0, 5.76768e-05, 0.0119096, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251481, 4793, 2, 1, 1, 2, 638, 0.928995, 20893.1, 4.45336e+06, 177.731, 0, 0, 0, 0, 0, 0, 0, 0, 7.50897e-05, 0.0133457, 0.000999928, 0, 0, 0, 0, 0, 0, 0
251543, 4794, -1, 0, 0, 0, 1292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251547, 4794, -1, 0, 0, 0, 1908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251549, 4794, -1, 0, 0, 0, 2089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251555, 4794, -1, 0, 0, 0, 2321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251604, 4794, -1, 0, 0, 0, 1538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251606, 4794, -1, 0, 0, 0, 1130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251610, 4794, -1, 0, 0, 0, 2390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251620, 4794, -1, 0, 0, 0, 13189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251627, 4795, -1, 0, 0, 0, 6792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251628, 4795, -1, 0, 0, 0, 7963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251629, 4795, -1, 0, 0, 0, 3729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251652, 4795, -1, 0, 0, 0, 1572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251653, 4795, -1, 0, 0, 0, 1104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251654, 4795, -1, 0, 0, 0, 8975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251669, 4795, -1, 0, 0, 0, 5357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251690, 4795, -1, 0, 0, 0, 2007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251699, 4724, -1, 0, 0, 0, 4663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251783, 4799, -1, 0, 0, 0, 20921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251826, 4724, -1, 0, 0, 0, 4420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251839, 4799, -1, 0, 0, 0, 1193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251840, 4799, -1, 0, 0, 0, 10670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251843, 4799, -1, 0, 0, 0, 4308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251858, 4799, -1, 0, 0, 0, 621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251859, 4799, -1, 0, 0, 0, 1402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251862, 4799, -1, 0, 0, 0, 2719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251863, 4799, -1, 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251868, 4799, -1, 0, 0, 0, 8688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252091, 4836, -1, 0, 0, 0, 7412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252191, 4846, 1, 6, 6, 2, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252201, 4847, -1, 0, 0, 0, 1212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252230, 4851, 2, 1, 1, 2, 378, 0.0116357, 261.686, 39475, 1.3189, 0, 0, 0, 0, 0, 0, 0, 0, 0.000896737, 0.0011827, 0.000999928, 0, 0, 0, 0, 0, 0, 0
252235, 4851, 2, 1, 1, 2, 922, 0.0658904, 1481.87, 539376, 18.2172, 0, 0, 0, 0, 0, 0, 0, 0, 0.00038467, 0.00700759, 0.000999928, 0, 0, 0, 0, 0, 0, 0
252236, 4851, 2, 0, 0, 0, 670, 0.0656225, 1475.85, 390382, 13.1843, 0, 0, 0, 0, 0, 0, 0, 0, 0.0501182, 0.660772, 0.0500002, 0, 0, 0, 0, 0, 0, 0
252237, 4851, 2, 0, 0, 0, 316, 0.0654822, 1472.7, 183732, 6.20496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252238, 4851, 2, 1, 1, 2, 672, 0.0662838, 1490.72, 395441, 13.3569, 0, 0, 0, 0, 0, 0, 0, 0, 0.00019724, 0.00263451, 0.000500202, 0, 0, 0, 0, 0, 0, 0
252239, 4851, 2, 0, 0, 0, 2708, 0.0678827, 1526.68, 1.63145e+06, 55.1234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252240, 4851, 2, 0, 0, 0, 11274, 0.0652254, 1466.92, 6.52967e+06, 220.507, 0, 0, 0, 0, 0, 0, 0, 0, 0.0493734, 10.8872, 0.0500002, 0, 0, 0, 0, 0, 0, 0
252243, 4851, 2, 1, 1, 2, 914, 0.0695279, 1563.68, 563806, 19.0561, 0, 0, 0, 0, 0, 0, 0, 0, 0.00017874, 0.00340608, 0.000500202, 0, 0, 0, 0, 0, 0, 0
252244, 4851, 2, 0, 0, 0, 8492, 0.0642948, 1445.99, 4.84911e+06, 163.725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252245, 4851, 2, 1, 1, 2, 442, 0.0704939, 1585.41, 276385, 9.34333, 0, 0, 0, 0, 0, 0, 0, 0, 0.000190393, 0.0017789, 0.000500202, 0, 0, 0, 0, 0, 0, 0
252246, 4851, 2, 1, 1, 2, 653, 0.0707789, 1591.82, 409952, 13.8594, 0, 0, 0, 0, 0, 0, 0, 0, 0.000186857, 0.00258973, 0.000500202, 0, 0, 0, 0, 0, 0, 0
252248, 4851, 2, 1, 1, 2, 6237, 0.0619657, 1393.61, 3.43404e+06, 115.892, 0, 0, 0, 0, 0, 0, 0, 0, 0.000208204, 0.0241293, 0.000500202, 0, 0, 0, 0, 0, 0, 0
252263, 4852, 2, 0, 0, 0, 823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252266, 4852, 2, 1, 1, 2, 3222, 0.255067, 5736.46, 7.02851e+06, 246.438, 0, 0, 0, 0, 0, 0, 0, 0, 0.000173198, 0.0426826, 0.000500202, 0, 0, 0, 0, 0, 0, 0
252268, 4852, 2, 0, 0, 0, 2938, 0.22266, 5007.63, 5.63051e+06, 196.166, 0, 0, 0, 0, 0, 0, 0, 0, 0.0460455, 9.03255, 0.0500002, 0, 0, 0, 0, 0, 0, 0
252270, 4852, 2, 0, 0, 0, 2570, 0.0654522, 1472.02, 1.4936e+06, 50.4412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252271, 4852, 2, 1, 1, 2, 5426, 0.0671597, 1510.42, 3.23458e+06, 109.274, 0, 0, 0, 0, 0, 0, 0, 0, 0.000201907, 0.0220631, 0.000500202, 0, 0, 0, 0, 0, 0, 0
252272, 4852, 2, 0, 0, 0, 5373, 0.0671519, 1510.25, 3.20262e+06, 108.194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252273, 4852, 2, 0, 0, 0, 5320, 0.067229, 1511.98, 3.17462e+06, 107.25, 0, 0, 0, 0, 0, 0, 0, 0, 0.049319, 5.28945, 0.0500002, 0, 0, 0, 0, 0, 0, 0
252310, 4856, 8, 4, 4, 2, 658, 0.0148298, 1334.09, 350093, 11.7044, 0, 0, 0, 0, 0, 0, 0, 0, 0.000102462, 0.00119926, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252311, 4856, 8, 0, 0, 0, 11362, 0.045548, 4097.5, 1.84537e+07, 620.744, 0, 0, 0, 0, 0, 0, 0, 0, 0.0454327, 28.2021, 0.0500002, 0, 0, 0, 0, 0, 0, 0
252312, 4856, 8, 0, 0, 0, 6577, 0.0343251, 3087.89, 8.0681e+06, 270.787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252313, 4856, 8, 4, 4, 2, 576, 0.0146489, 1317.82, 302737, 10.1208, 0, 0, 0, 0, 0, 0, 0, 0, 0.000100388, 0.00101601, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252314, 4856, 8, 4, 4, 2, 470, 0.0143841, 1293.99, 242572, 8.10902, 0, 0, 0, 0, 0, 0, 0, 0, 0.000103379, 0.000838302, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252315, 4856, 8, 4, 4, 2, 493, 0.0144129, 1296.58, 254950, 8.52285, 0, 0, 0, 0, 0, 0, 0, 0, 0.00010291, 0.000877087, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252316, 4856, 8, 4, 4, 2, 525, 0.0145893, 1312.46, 274813, 9.18719, 0, 0, 0, 0, 0, 0, 0, 0, 0.000102067, 0.000937711, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252317, 4856, 8, 4, 4, 2, 7287, 0.0608374, 5472.93, 1.576e+07, 531.75, 0, 0, 0, 0, 0, 0, 0, 0, 3.92417e-05, 0.0208668, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252318, 4856, 8, 0, 0, 0, 4692, 0.0612462, 5509.71, 1.0215e+07, 344.687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252319, 4856, 8, 4, 4, 2, 1052, 0.05771, 5191.59, 2.1596e+06, 72.8207, 0, 0, 0, 0, 0, 0, 0, 0, 4.09187e-05, 0.00297973, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252320, 4856, 8, 0, 0, 0, 1120, 0.0576946, 5190.21, 2.29859e+06, 77.5071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252321, 4856, 8, 0, 0, 0, 1133, 0.0577363, 5193.96, 2.32693e+06, 78.4634, 0, 0, 0, 0, 0, 0, 0, 0, 0.0449559, 3.52739, 0.0500002, 0, 0, 0, 0, 0, 0, 0
252322, 4856, 8, 4, 4, 2, 2380, 0.0587069, 5281.27, 4.9692e+06, 167.592, 0, 0, 0, 0, 0, 0, 0, 0, 3.32776e-05, 0.00557707, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252323, 4856, 8, 0, 0, 0, 15604, 0.0583782, 5251.7, 3.23993e+07, 1092.63, 0, 0, 0, 0, 0, 0, 0, 0, 0.0410806, 44.8861, 0.0500002, 0, 0, 0, 0, 0, 0, 0
252324, 4856, 8, 0, 0, 0, 5664, 0.058583, 5270.13, 1.18012e+07, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252325, 4856, 8, 4, 4, 2, 2523, 0.0584856, 5261.37, 5.24814e+06, 176.992, 0, 0, 0, 0, 0, 0, 0, 0, 3.39761e-05, 0.00601351, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252326, 4856, 8, 4, 4, 2, 3651, 0.058364, 5250.43, 7.57891e+06, 255.591, 0, 0, 0, 0, 0, 0, 0, 0, 3.5176e-05, 0.00899065, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252327, 4856, 8, 0, 0, 0, 2143, 0.0583854, 5252.35, 4.45015e+06, 150.077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252328, 4856, 8, 0, 0, 0, 358, 0.0582518, 5240.33, 741740, 25.0138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252329, 4856, 8, 0, 0, 0, 710, 0.0585601, 5268.07, 1.47874e+06, 49.8711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252330, 4856, 8, 4, 4, 2, 1313, 0.058186, 5234.41, 2.71737e+06, 91.6371, 0, 0, 0, 0, 0, 0, 0, 0, 2.54016e-05, 0.00232773, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252331, 4856, 8, 0, 0, 0, 1178, 0.058292, 5243.94, 2.44236e+06, 82.3649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252332, 4856, 8, 4, 4, 2, 1676, 0.0582588, 5240.96, 3.47292e+06, 117.118, 0, 0, 0, 0, 0, 0, 0, 0, 4.11078e-05, 0.00481447, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252333, 4856, 8, 0, 0, 0, 1389, 0.05824, 5239.27, 2.87729e+06, 97.0313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252334, 4856, 8, 0, 0, 0, 1345, 0.0584392, 5257.19, 2.79557e+06, 94.279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252336, 4856, 8, 4, 4, 2, 1938, 0.0579092, 5209.51, 3.992e+06, 134.614, 0, 0, 0, 0, 0, 0, 0, 0, 4.10224e-05, 0.00552218, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252337, 4856, 8, 0, 0, 0, 1168, 0.0579182, 5210.33, 2.40628e+06, 81.1421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252338, 4856, 8, 0, 0, 0, 18188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252366, 4861, 8, 0, 0, 0, 18714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252368, 4861, 8, 4, 4, 2, 1393, 0.0584066, 5254.26, 2.89374e+06, 97.589, 0, 0, 0, 0, 0, 0, 0, 0, 3.20763e-05, 0.00313029, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252369, 4861, 8, 0, 0, 0, 29967, 0.0601288, 5409.18, 6.40653e+07, 2161.29, 0, 0, 0, 0, 0, 0, 0, 0, 0.045095, 97.4636, 0.0500002, 0, 0, 0, 0, 0, 0, 0
252370, 4861, 8, 4, 4, 2, 3038, 0.0582387, 5239.16, 6.29304e+06, 212.221, 0, 0, 0, 0, 0, 0, 0, 0, 3.60006e-05, 0.00764006, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252371, 4861, 8, 4, 4, 2, 20465, 0.0610013, 5487.68, 4.43785e+07, 1497.4, 0, 0, 0, 0, 0, 0, 0, 0, 3.78876e-05, 0.0567331, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252373, 4861, 8, 0, 0, 0, 9241, 0.0600592, 5402.92, 1.97334e+07, 665.712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252374, 4861, 8, 4, 4, 2, 1287, 0.057692, 5189.97, 2.64121e+06, 89.06, 0, 0, 0, 0, 0, 0, 0, 0, 3.63169e-05, 0.00323438, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252375, 4861, 8, 4, 4, 2, 2890, 0.0582267, 5238.07, 5.98524e+06, 201.84, 0, 0, 0, 0, 0, 0, 0, 0, 4.0178e-05, 0.00810956, 0.000249863, 0, 0, 0, 0, 0, 0, 0
252477, 4870, -1, 0, 0, 0, 3810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252480, 4870, -1, 0, 0, 0, 3478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252482, 4870, -1, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252487, 4870, -1, 0, 0, 0, 2250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252494, 4871, -1, 0, 0, 0, 2456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252501, 4871, -1, 0, 0, 0, 2135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252518, 4871, -1, 0, 0, 0, 4411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252598, 4874, 8, 0, 0, 0, 1851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
